"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.prompt_fill","Input.category","Input.foodtype","Input.image_1_url_full","Input.image_2_url_full","Input.image_1_url","Input.image_2_url","Input.image_1","Input.image_2","Answer.caloric","Answer.healthy","Answer.homemade","Answer.tag1_1","Answer.tag1_2","Answer.tag1_3","Answer.tag2_1","Answer.tag2_2","Answer.tag2_3","Answer.tasty","Approve","Reject"
"3ZXV7Q5FJB9DY4KS0RX3WDKCTG3CFV","3MVRTDU8OF8COBJWF9FB3M7NXZVF5S","Which food do you like more? Choose between two images and tell us why!","Examine two images containing food, tell us which food you like more, and annotate the images with a word or a short phrase.","images, food, choice, labels, annotation","$0.15","Sat Sep 18 03:23:09 PDT 2021","1","BatchId:4557427;OriginalHitTemplateId:928390889;","21600","86400","Mon Sep 20 03:23:09 PDT 2021","","","3EA3QWIZ4JGHGWLNDN3FD4T0X6STIW","A3SACNWNF16TPT","Submitted","Sat Sep 18 07:37:37 PDT 2021","Sat Sep 18 07:40:16 PDT 2021","Sun Sep 19 07:40:16 PDT 2021","","","","159","100% (11/11)","100% (11/11)","100% (11/11)","contains potato(s) that appear","potato","potato","https://kristinagligoric.github.io/EemMuPXXoAMaXfg.jpg","https://kristinagligoric.github.io/025770.jpg","https://kristinagligoric.github.io/AMaXfg.jpg","https://kristinagligoric.github.io/025770.jpg","T","R","2","1","1","Looks good","Delightful","Homely","Delicious","Pleasant","Lovely","2"
"3DGDV62G7OUCRZHKH142WUPUJVDP22","3MVRTDU8OF8COBJWF9FB3M7NXZVF5S","Which food do you like more? Choose between two images and tell us why!","Examine two images containing food, tell us which food you like more, and annotate the images with a word or a short phrase.","images, food, choice, labels, annotation","$0.15","Sat Sep 18 03:23:09 PDT 2021","1","BatchId:4557427;OriginalHitTemplateId:928390889;","21600","86400","Mon Sep 20 03:23:09 PDT 2021","","","3TXWC2NHN0BNQVF5KTSCQ6YBCXR9S4","A2WPHVMLLEV5ZB","Submitted","Sat Sep 18 07:31:40 PDT 2021","Sat Sep 18 07:32:18 PDT 2021","Sun Sep 19 07:32:18 PDT 2021","","","","38","100% (208/208)","100% (152/152)","100% (152/152)","contains potato(s) that appear","potato","potato","https://kristinagligoric.github.io/EUibGduXQAAMTP6.jpg","https://kristinagligoric.github.io/025874.jpg","https://kristinagligoric.github.io/AAMTP6.jpg","https://kristinagligoric.github.io/025874.jpg","T","R","1","2","1","cheese","","","roasted","","","1"
"3EKTG13IZUOC7I6FZRUFUMU8KQTMLS","3MVRTDU8OF8COBJWF9FB3M7NXZVF5S","Which food do you like more? Choose between two images and tell us why!","Examine two images containing food, tell us which food you like more, and annotate the images with a word or a short phrase.","images, food, choice, labels, annotation","$0.15","Sat Sep 18 03:23:09 PDT 2021","1","BatchId:4557427;OriginalHitTemplateId:928390889;","21600","86400","Mon Sep 20 03:23:09 PDT 2021","","","3DHE4R9OCXW906LF4KJGR57UIGMG2Y","APF1EAZT104LQ","Approved","Sat Sep 18 07:23:13 PDT 2021","Sat Sep 18 07:24:30 PDT 2021","Sun Sep 19 07:24:30 PDT 2021","Sun Sep 19 07:24:37 PDT 2021","","","77","100% (289/290)","100% (243/243)","100% (243/243)","contains potato(s) that appear","potato","potato","https://kristinagligoric.github.io/C44xSx6UYAAmGJA.jpg","https://kristinagligoric.github.io/006805.jpg","https://kristinagligoric.github.io/AAmGJA.jpg","https://kristinagligoric.github.io/006805.jpg","T","R","2","1","1","healthy","veggies","meat","sauced","tender","juicy","2"
"3XUY87HIVPZWD0O0Z3VUUZ9XKVJMMU","3MVRTDU8OF8COBJWF9FB3M7NXZVF5S","Which food do you like more? Choose between two images and tell us why!","Examine two images containing food, tell us which food you like more, and annotate the images with a word or a short phrase.","images, food, choice, labels, annotation","$0.15","Sat Sep 18 03:23:09 PDT 2021","1","BatchId:4557427;OriginalHitTemplateId:928390889;","21600","86400","Mon Sep 20 03:23:09 PDT 2021","","","3VP0C6EFSHHXAH022PTEUN83U776MK","ACI0C2WU1NABK","Submitted","Sat Sep 18 08:11:56 PDT 2021","Sat Sep 18 08:12:33 PDT 2021","Sun Sep 19 08:12:33 PDT 2021","","","","37","100% (72/72)","100% (72/72)","100% (72/72)","contains potato(s) that appear","potato","potato","https://kristinagligoric.github.io/064642.jpg","https://kristinagligoric.github.io/DQeGBOKWsAEe1GK.jpg","https://kristinagligoric.github.io/064642.jpg","https://kristinagligoric.github.io/AEe1GK.jpg","R","T","2","1","1","Whole","Boiled","Plain","Different","Red","Sauted","2"
"307L9TDWJYD19W1Q5M5FBFPRPUCN3F","3MVRTDU8OF8COBJWF9FB3M7NXZVF5S","Which food do you like more? Choose between two images and tell us why!","Examine two images containing food, tell us which food you like more, and annotate the images with a word or a short phrase.","images, food, choice, labels, annotation","$0.15","Sat Sep 18 03:23:15 PDT 2021","1","BatchId:4557427;OriginalHitTemplateId:928390889;","21600","86400","Mon Sep 20 03:23:15 PDT 2021","","","379J5II41P1HHEBW8VBX6YLRB0DELJ","A3FMBSTZ3ZGSV1","Submitted","Sat Sep 18 09:15:57 PDT 2021","Sat Sep 18 09:18:12 PDT 2021","Sun Sep 19 09:18:12 PDT 2021","","","","135","100% (1/1)","100% (1/1)","100% (1/1)","contains potato(s) that appear","potato","potato","https://kristinagligoric.github.io/DpKurPEW4AA9GcI.jpg","https://kristinagligoric.github.io/025874.jpg","https://kristinagligoric.github.io/AA9GcI.jpg","https://kristinagligoric.github.io/025874.jpg","T","R","1","1","2","slice of lemon","tender meats","potatoes","grilled","darker","crisp","1"
"3X55NP42EO11CHD3L1I7F4UMP9DP3D","3MVRTDU8OF8COBJWF9FB3M7NXZVF5S","Which food do you like more? Choose between two images and tell us why!","Examine two images containing food, tell us which food you like more, and annotate the images with a word or a short phrase.","images, food, choice, labels, annotation","$0.15","Sat Sep 18 03:23:09 PDT 2021","1","BatchId:4557427;OriginalHitTemplateId:928390889;","21600","86400","Mon Sep 20 03:23:09 PDT 2021","","","3VNL7UK1XG4X65JXCFXUA7G8HE3FTU","A3UV55HC87DO9C","Submitted","Sat Sep 18 08:00:26 PDT 2021","Sat Sep 18 08:33:14 PDT 2021","Sun Sep 19 08:33:14 PDT 2021","","","","1968","100% (47/47)","100% (46/46)","100% (46/46)","contains potato(s) that appear","potato","potato","https://kristinagligoric.github.io/056016.jpg","https://kristinagligoric.github.io/DdK1O3wV4AAj-8u.jpg","https://kristinagligoric.github.io/056016.jpg","https://kristinagligoric.github.io/AAj-8u.jpg","R","T","2","1","1","plain","boiled","naturals","seasoned","sliced","varied","2"
"37VE3DA4YU2E2VJSHHP8OEQ7RAGHBR","3MVRTDU8OF8COBJWF9FB3M7NXZVF5S","Which food do you like more? Choose between two images and tell us why!","Examine two images containing food, tell us which food you like more, and annotate the images with a word or a short phrase.","images, food, choice, labels, annotation","$0.15","Sat Sep 18 03:23:09 PDT 2021","1","BatchId:4557427;OriginalHitTemplateId:928390889;","21600","86400","Mon Sep 20 03:23:09 PDT 2021","","","3FIJLY1B6VPZEDQQVYOA5XFBSBEFPL","A2W1VYVDM9D695","Submitted","Sat Sep 18 07:22:01 PDT 2021","Sat Sep 18 09:11:31 PDT 2021","Sun Sep 19 09:11:31 PDT 2021","","","","6570","100% (2/2)","100% (2/2)","100% (2/2)","contains potato(s) that appear","potato","potato","https://kristinagligoric.github.io/010825.jpg","https://kristinagligoric.github.io/C8dyGFtWsAEtAOF.jpg","https://kristinagligoric.github.io/010825.jpg","https://kristinagligoric.github.io/AEtAOF.jpg","R","T","2","2","2","Colorless","Flavorful","Caloric","Colorful","Tasty","Healthy","2"
"3PZDSVZ3J52MRSKU50AYLKHX3U8N40","3MVRTDU8OF8COBJWF9FB3M7NXZVF5S","Which food do you like more? Choose between two images and tell us why!","Examine two images containing food, tell us which food you like more, and annotate the images with a word or a short phrase.","images, food, choice, labels, annotation","$0.15","Sat Sep 18 03:23:15 PDT 2021","1","BatchId:4557427;OriginalHitTemplateId:928390889;","21600","86400","Mon Sep 20 03:23:15 PDT 2021","","","3QBD8R3Z2247VXH0WHFCPTDUTGB4O7","ACI0C2WU1NABK","Submitted","Sat Sep 18 07:39:47 PDT 2021","Sat Sep 18 07:40:51 PDT 2021","Sun Sep 19 07:40:51 PDT 2021","","","","64","100% (72/72)","100% (72/72)","100% (72/72)","contains potato(s) that appear","potato","potato","https://kristinagligoric.github.io/066487.jpg","https://kristinagligoric.github.io/Ed3VS9KWsAcEmZT.jpg","https://kristinagligoric.github.io/066487.jpg","https://kristinagligoric.github.io/AcEmZT.jpg","R","T","1","2","1","Fried","With chicken","With spinach","Fancy","Roasted","Expensive","2"
"37ZQELHEQ0J2VI90B4AU7EYXPLTMNU","3MVRTDU8OF8COBJWF9FB3M7NXZVF5S","Which food do you like more? Choose between two images and tell us why!","Examine two images containing food, tell us which food you like more, and annotate the images with a word or a short phrase.","images, food, choice, labels, annotation","$0.15","Sat Sep 18 03:23:09 PDT 2021","1","BatchId:4557427;OriginalHitTemplateId:928390889;","21600","86400","Mon Sep 20 03:23:09 PDT 2021","","","3NJM2BJS4XRSB16G4WY9XRU8VYMPCK","A2W1VYVDM9D695","Submitted","Sat Sep 18 07:22:39 PDT 2021","Sat Sep 18 09:36:14 PDT 2021","Sun Sep 19 09:36:14 PDT 2021","","","","8015","100% (2/2)","100% (2/2)","100% (2/2)","contains potato(s) that appear","potato","potato","https://kristinagligoric.github.io/073192.jpg","https://kristinagligoric.github.io/DsH8fzSVYAAQky9.jpg","https://kristinagligoric.github.io/073192.jpg","https://kristinagligoric.github.io/AAQky9.jpg","R","T","1","1","1","Healthy","Amazing","Delicious","Flavorful","Unhealthy","Yummy","1"
"3RWSQDNYL97K1G42RTN44J5FQTVFF9","3MVRTDU8OF8COBJWF9FB3M7NXZVF5S","Which food do you like more? Choose between two images and tell us why!","Examine two images containing food, tell us which food you like more, and annotate the images with a word or a short phrase.","images, food, choice, labels, annotation","$0.15","Sat Sep 18 03:23:15 PDT 2021","1","BatchId:4557427;OriginalHitTemplateId:928390889;","21600","86400","Mon Sep 20 03:23:15 PDT 2021","","","3PXX5PX6LYJ2ES881DKHWCZVEROBAL","AKHKMEPXX1YZ9","Submitted","Sat Sep 18 07:38:47 PDT 2021","Sat Sep 18 07:40:56 PDT 2021","Sun Sep 19 07:40:56 PDT 2021","","","","129","0% (0/0)","0% (0/0)","0% (0/0)","contains potato(s) that appear","potato","potato","https://kristinagligoric.github.io/097679.jpg","https://kristinagligoric.github.io/EO0pMH_X0AEWAvd.jpg","https://kristinagligoric.github.io/097679.jpg","https://kristinagligoric.github.io/AEWAvd.jpg","R","T","2","1","2","boiled","nutritious","plain","stewed","spicy","tasty","2"
"3W0XM68YZPG4RN28L5ZGVUTQXFTK1F","3MVRTDU8OF8COBJWF9FB3M7NXZVF5S","Which food do you like more? Choose between two images and tell us why!","Examine two images containing food, tell us which food you like more, and annotate the images with a word or a short phrase.","images, food, choice, labels, annotation","$0.15","Sat Sep 18 03:23:09 PDT 2021","1","BatchId:4557427;OriginalHitTemplateId:928390889;","21600","86400","Mon Sep 20 03:23:09 PDT 2021","","","3VHP9MDGRO5GKOHMQT24LXG4TSZFC7","A2W1VYVDM9D695","Submitted","Sat Sep 18 07:21:25 PDT 2021","Sat Sep 18 07:54:13 PDT 2021","Sun Sep 19 07:54:13 PDT 2021","","","","1968","100% (2/2)","100% (2/2)","100% (2/2)","contains potato(s) that appear","potato","potato","https://kristinagligoric.github.io/069825.jpg","https://kristinagligoric.github.io/DmZ7iJKX4AASkK7.jpg","https://kristinagligoric.github.io/069825.jpg","https://kristinagligoric.github.io/AASkK7.jpg","R","T","2","2","2","Flavorful","Amazing","Unhealthy","Tasty","Caloric","Healthy","1"
"3PEG1BH7AEC54LK0N2S5166ZJRKKBY","3MVRTDU8OF8COBJWF9FB3M7NXZVF5S","Which food do you like more? Choose between two images and tell us why!","Examine two images containing food, tell us which food you like more, and annotate the images with a word or a short phrase.","images, food, choice, labels, annotation","$0.15","Sat Sep 18 03:23:15 PDT 2021","1","BatchId:4557427;OriginalHitTemplateId:928390889;","21600","86400","Mon Sep 20 03:23:15 PDT 2021","","","3W92K5RLWV2KH0UXBYK0PDDGP55V57","A6T8PXIZ6IN7Y","Submitted","Sat Sep 18 08:00:27 PDT 2021","Sat Sep 18 08:03:01 PDT 2021","Sun Sep 19 08:03:01 PDT 2021","","","","154","100% (36/36)","100% (36/36)","100% (36/36)","contains potato(s) that appear","potato","potato","https://kristinagligoric.github.io/010825.jpg","https://kristinagligoric.github.io/DOdyC03W4AMmbDh.jpg","https://kristinagligoric.github.io/010825.jpg","https://kristinagligoric.github.io/AMmbDh.jpg","R","T","1","2","1","roasted","paltry","side-dish","baked","unadorned","afterthought","1"
"3MXX6RQ9EVQMUDW7LFNQP9MS399P4Y","3MVRTDU8OF8COBJWF9FB3M7NXZVF5S","Which food do you like more? Choose between two images and tell us why!","Examine two images containing food, tell us which food you like more, and annotate the images with a word or a short phrase.","images, food, choice, labels, annotation","$0.15","Sat Sep 18 03:23:09 PDT 2021","1","BatchId:4557427;OriginalHitTemplateId:928390889;","21600","86400","Mon Sep 20 03:23:09 PDT 2021","","","33JKGHPFYDF5H26U16FVWYUPPXWMNA","ACI0C2WU1NABK","Submitted","Sat Sep 18 08:17:01 PDT 2021","Sat Sep 18 08:17:53 PDT 2021","Sun Sep 19 08:17:53 PDT 2021","","","","52","100% (72/72)","100% (72/72)","100% (72/72)","contains potato(s) that appear","potato","potato","https://kristinagligoric.github.io/Dj13SSFXsAAQ_E8.jpg","https://kristinagligoric.github.io/085847.jpg","https://kristinagligoric.github.io/AAQ_E8.jpg","https://kristinagligoric.github.io/085847.jpg","T","R","1","2","2","With whole fish","Peeled","With sauce","Boiled","Peeled","Whole","2"
